Date/Time,Lat,Lon,dayname,hour,time,cat_timeday,timeday
2014-09-05 20:20:00,40.679,-73.9623,Friday,20,20:20:00,Evening,Friday Evening
2014-05-31 13:21:00,40.6879,-74.1819,Saturday,13,13:21:00,Afternoon,Saturday Afternoon
2014-08-02 05:13:00,40.7248,-73.9513,Saturday,5,05:13:00,Morning,Saturday Morning
2014-06-02 22:33:00,40.7269,-74.0031,Monday,22,22:33:00,Night,Monday Night
2014-06-12 22:42:00,40.7415,-73.9934,Thursday,22,22:42:00,Night,Thursday Night
2014-08-31 20:25:00,40.7389,-73.993,Sunday,20,20:25:00,Evening,Sunday Evening
2014-07-01 18:08:00,40.7205,-74.0053,Tuesday,18,18:08:00,Evening,Tuesday Evening
2014-08-11 14:02:00,40.7683,-73.9851,Monday,14,14:02:00,Afternoon,Monday Afternoon
2014-04-04 14:37:00,40.7654,-73.9548,Friday,14,14:37:00,Afternoon,Friday Afternoon
2014-04-10 19:13:00,40.774,-73.8726,Thursday,19,19:13:00,Evening,Thursday Evening
2014-08-11 16:50:00,40.7586,-73.9687,Monday,16,16:50:00,Afternoon,Monday Afternoon
2014-05-09 23:37:00,40.7514,-73.9817,Friday,23,23:37:00,Night,Friday Night
2014-06-12 17:03:00,40.7557,-73.9754,Thursday,17,17:03:00,Evening,Thursday Evening
2014-08-16 23:44:00,40.7037,-73.9908,Saturday,23,23:44:00,Night,Saturday Night
2014-05-02 16:44:00,40.7459,-73.9829,Friday,16,16:44:00,Afternoon,Friday Afternoon
2014-09-14 19:51:00,40.7219,-73.9804,Sunday,19,19:51:00,Evening,Sunday Evening
2014-09-15 11:59:00,40.7154,-74.0145,Monday,11,11:59:00,Morning,Monday Morning
2014-08-14 15:06:00,40.6905,-73.906,Thursday,15,15:06:00,Afternoon,Thursday Afternoon
2014-09-19 05:07:00,40.747,-74.0083,Friday,5,05:07:00,Morning,Friday Morning
2014-05-09 17:46:00,40.7365,-73.9872,Friday,17,17:46:00,Evening,Friday Evening
2014-08-12 11:20:00,40.7229,-73.9412,Tuesday,11,11:20:00,Morning,Tuesday Morning
2014-08-19 16:48:00,40.7272,-73.9844,Tuesday,16,16:48:00,Afternoon,Tuesday Afternoon
2014-07-15 16:40:00,40.6483,-73.783,Tuesday,16,16:40:00,Afternoon,Tuesday Afternoon
2014-08-15 14:55:00,40.7606,-73.9806,Friday,14,14:55:00,Afternoon,Friday Afternoon
2014-05-23 23:35:00,40.6609,-73.9939,Friday,23,23:35:00,Night,Friday Night
2014-07-02 17:17:00,40.7388,-73.9942,Wednesday,17,17:17:00,Evening,Wednesday Evening
2014-07-24 17:35:00,40.7577,-73.9887,Thursday,17,17:35:00,Evening,Thursday Evening
2014-08-10 15:55:00,40.7713,-73.9634,Sunday,15,15:55:00,Afternoon,Sunday Afternoon
2014-09-27 19:05:00,40.7152,-74.01,Saturday,19,19:05:00,Evening,Saturday Evening
2014-07-15 08:04:00,40.7749,-73.9645,Tuesday,8,08:04:00,Morning,Tuesday Morning
2014-09-16 06:18:00,40.726,-73.9521,Tuesday,6,06:18:00,Morning,Tuesday Morning
2014-05-08 08:45:00,40.7477,-74.0005,Thursday,8,08:45:00,Morning,Thursday Morning
2014-06-16 22:09:00,40.7326,-73.9994,Monday,22,22:09:00,Night,Monday Night
2014-04-15 20:21:00,40.7273,-73.9879,Tuesday,20,20:21:00,Evening,Tuesday Evening
2014-06-22 18:00:00,40.7632,-73.9803,Sunday,18,18:00:00,Evening,Sunday Evening
2014-07-03 12:40:00,40.7418,-73.9784,Thursday,12,12:40:00,Afternoon,Thursday Afternoon
2014-07-12 01:31:00,40.7878,-73.9767,Saturday,1,01:31:00,Night,Saturday Night
2014-04-02 07:54:00,40.7326,-73.9836,Wednesday,7,07:54:00,Morning,Wednesday Morning
2014-06-08 22:15:00,40.6447,-73.7814,Sunday,22,22:15:00,Night,Sunday Night
2014-05-09 19:35:00,40.7723,-73.9465,Friday,19,19:35:00,Evening,Friday Evening
2014-06-16 20:24:00,40.6449,-73.7822,Monday,20,20:24:00,Evening,Monday Evening
2014-06-18 08:23:00,40.7419,-73.9963,Wednesday,8,08:23:00,Morning,Wednesday Morning
2014-04-13 14:15:00,40.6825,-73.805,Sunday,14,14:15:00,Afternoon,Sunday Afternoon
2014-09-03 20:39:00,40.8051,-73.9392,Wednesday,20,20:39:00,Evening,Wednesday Evening
2014-09-01 13:24:00,40.7646,-73.9818,Monday,13,13:24:00,Afternoon,Monday Afternoon
2014-06-02 20:23:00,40.7544,-73.9743,Monday,20,20:23:00,Evening,Monday Evening
2014-05-11 22:37:00,40.7299,-74.0037,Sunday,22,22:37:00,Night,Sunday Night
2014-04-24 19:55:00,40.7589,-73.9684,Thursday,19,19:55:00,Evening,Thursday Evening
2014-09-01 01:11:00,40.7972,-73.9698,Monday,1,01:11:00,Night,Monday Night
2014-05-19 05:11:00,40.746,-74.0311,Monday,5,05:11:00,Morning,Monday Morning
2014-08-04 19:51:00,40.723,-74.0048,Monday,19,19:51:00,Evening,Monday Evening
2014-09-26 15:44:00,40.7053,-74.0073,Friday,15,15:44:00,Afternoon,Friday Afternoon
2014-06-07 09:31:00,40.7415,-73.9833,Saturday,9,09:31:00,Morning,Saturday Morning
2014-04-24 18:33:00,40.7646,-73.9664,Thursday,18,18:33:00,Evening,Thursday Evening
2014-06-06 16:35:00,40.7244,-73.9988,Friday,16,16:35:00,Afternoon,Friday Afternoon
2014-08-29 03:14:00,40.7385,-73.9798,Friday,3,03:14:00,Night,Friday Night
2014-05-12 13:19:00,40.7321,-73.9965,Monday,13,13:19:00,Afternoon,Monday Afternoon
2014-06-16 15:55:00,40.7421,-73.9966,Monday,15,15:55:00,Afternoon,Monday Afternoon
2014-06-30 18:53:00,40.7492,-73.9903,Monday,18,18:53:00,Evening,Monday Evening
2014-06-18 17:25:00,40.7527,-73.9897,Wednesday,17,17:25:00,Evening,Wednesday Evening
2014-07-19 11:10:00,40.751,-73.9711,Saturday,11,11:10:00,Morning,Saturday Morning
2014-05-09 09:59:00,40.7937,-73.9743,Friday,9,09:59:00,Morning,Friday Morning
2014-06-11 19:35:00,40.761,-73.9733,Wednesday,19,19:35:00,Evening,Wednesday Evening
2014-06-19 17:54:00,40.7102,-74.0168,Thursday,17,17:54:00,Evening,Thursday Evening
2014-06-13 16:03:00,40.9535,-73.7363,Friday,16,16:03:00,Afternoon,Friday Afternoon
2014-09-10 10:09:00,40.7308,-73.9594,Wednesday,10,10:09:00,Morning,Wednesday Morning
2014-09-22 08:54:00,40.7508,-73.8683,Monday,8,08:54:00,Morning,Monday Morning
2014-08-13 18:34:00,40.7723,-73.9547,Wednesday,18,18:34:00,Evening,Wednesday Evening
2014-06-08 22:32:00,40.6573,-73.9743,Sunday,22,22:32:00,Night,Sunday Night
2014-06-27 08:03:00,40.7678,-73.9917,Friday,8,08:03:00,Morning,Friday Morning
2014-07-27 15:59:00,40.7219,-73.9964,Sunday,15,15:59:00,Afternoon,Sunday Afternoon
2014-09-01 10:05:00,40.7691,-73.9829,Monday,10,10:05:00,Morning,Monday Morning
2014-07-18 15:46:00,40.706,-74.0086,Friday,15,15:46:00,Afternoon,Friday Afternoon
2014-04-10 09:12:00,40.611,-73.9205,Thursday,9,09:12:00,Morning,Thursday Morning
2014-08-10 14:05:00,40.7771,-73.9821,Sunday,14,14:05:00,Afternoon,Sunday Afternoon
2014-07-28 06:49:00,40.7738,-73.8722,Monday,6,06:49:00,Morning,Monday Morning
2014-08-04 16:06:00,40.7615,-73.9683,Monday,16,16:06:00,Afternoon,Monday Afternoon
2014-06-30 21:35:00,40.7082,-73.9413,Monday,21,21:35:00,Night,Monday Night
2014-07-02 17:36:00,40.7643,-73.9631,Wednesday,17,17:36:00,Evening,Wednesday Evening
2014-04-29 13:37:00,40.8291,-73.897,Tuesday,13,13:37:00,Afternoon,Tuesday Afternoon
2014-06-16 14:14:00,40.7119,-74.0069,Monday,14,14:14:00,Afternoon,Monday Afternoon
2014-09-09 21:53:00,40.7556,-73.9765,Tuesday,21,21:53:00,Night,Tuesday Night
2014-09-25 15:45:00,40.7611,-73.9996,Thursday,15,15:45:00,Afternoon,Thursday Afternoon
2014-09-10 17:02:00,40.7458,-74.0086,Wednesday,17,17:02:00,Evening,Wednesday Evening
2014-05-30 17:21:00,40.7551,-73.995,Friday,17,17:21:00,Evening,Friday Evening
2014-09-09 14:45:00,40.7421,-74.0041,Tuesday,14,14:45:00,Afternoon,Tuesday Afternoon
2014-04-26 17:54:00,40.6797,-73.9741,Saturday,17,17:54:00,Evening,Saturday Evening
2014-09-02 23:31:00,40.7475,-73.9743,Tuesday,23,23:31:00,Night,Tuesday Night
2014-08-26 12:09:00,40.6447,-73.7823,Tuesday,12,12:09:00,Afternoon,Tuesday Afternoon
2014-06-04 17:27:00,40.7555,-73.9704,Wednesday,17,17:27:00,Evening,Wednesday Evening
2014-08-17 17:06:00,40.7165,-74.0139,Sunday,17,17:06:00,Evening,Sunday Evening
2014-08-31 21:10:00,40.7544,-73.9694,Sunday,21,21:10:00,Night,Sunday Night
2014-06-21 12:55:00,40.7204,-73.9999,Saturday,12,12:55:00,Afternoon,Saturday Afternoon
2014-08-15 14:53:00,40.7222,-73.9933,Friday,14,14:53:00,Afternoon,Friday Afternoon
2014-08-30 10:53:00,40.7524,-73.978,Saturday,10,10:53:00,Morning,Saturday Morning
2014-08-14 06:16:00,40.6483,-73.7825,Thursday,6,06:16:00,Morning,Thursday Morning
2014-05-19 15:23:00,40.7272,-74.0006,Monday,15,15:23:00,Afternoon,Monday Afternoon
2014-09-23 20:01:00,40.7559,-73.9835,Tuesday,20,20:01:00,Evening,Tuesday Evening
2014-08-22 19:26:00,40.7611,-73.9656,Friday,19,19:26:00,Evening,Friday Evening
2014-04-10 07:43:00,40.7559,-73.9727,Thursday,7,07:43:00,Morning,Thursday Morning
2014-08-31 21:47:00,40.7131,-73.9557,Sunday,21,21:47:00,Night,Sunday Night
2014-05-25 15:27:00,40.7289,-73.9828,Sunday,15,15:27:00,Afternoon,Sunday Afternoon
2014-09-25 11:19:00,40.7087,-73.9441,Thursday,11,11:19:00,Morning,Thursday Morning
2014-06-28 23:19:00,40.7493,-73.9945,Saturday,23,23:19:00,Night,Saturday Night
2014-07-08 07:32:00,40.7232,-73.9956,Tuesday,7,07:32:00,Morning,Tuesday Morning
2014-05-10 10:42:00,40.6861,-73.8245,Saturday,10,10:42:00,Morning,Saturday Morning
2014-09-25 10:51:00,40.741,-74.0018,Thursday,10,10:51:00,Morning,Thursday Morning
2014-08-03 16:08:00,40.7504,-73.9749,Sunday,16,16:08:00,Afternoon,Sunday Afternoon
2014-09-28 17:17:00,40.6863,-73.9854,Sunday,17,17:17:00,Evening,Sunday Evening
2014-08-07 14:16:00,40.7209,-74.0016,Thursday,14,14:16:00,Afternoon,Thursday Afternoon
2014-07-31 21:34:00,40.7562,-73.977,Thursday,21,21:34:00,Night,Thursday Night
2014-07-17 16:17:00,40.7626,-73.9667,Thursday,16,16:17:00,Afternoon,Thursday Afternoon
2014-04-30 13:33:00,40.7352,-73.9936,Wednesday,13,13:33:00,Afternoon,Wednesday Afternoon
2014-04-24 18:56:00,40.7219,-74.0042,Thursday,18,18:56:00,Evening,Thursday Evening
2014-04-06 22:06:00,40.7559,-73.9706,Sunday,22,22:06:00,Night,Sunday Night
2014-04-02 05:15:00,40.7293,-74.0036,Wednesday,5,05:15:00,Morning,Wednesday Morning
2014-09-05 16:06:00,40.6484,-73.7826,Friday,16,16:06:00,Afternoon,Friday Afternoon
2014-09-06 15:55:00,40.8098,-73.9588,Saturday,15,15:55:00,Afternoon,Saturday Afternoon
2014-07-11 22:44:00,40.7476,-73.9728,Friday,22,22:44:00,Night,Friday Night
2014-08-28 18:22:00,40.7381,-73.9834,Thursday,18,18:22:00,Evening,Thursday Evening
2014-04-07 09:59:00,40.7735,-73.8749,Monday,9,09:59:00,Morning,Monday Morning
2014-05-30 14:47:00,40.744,-73.9815,Friday,14,14:47:00,Afternoon,Friday Afternoon
2014-06-23 08:23:00,40.7305,-74.0097,Monday,8,08:23:00,Morning,Monday Morning
2014-09-30 16:15:00,40.7301,-73.9777,Tuesday,16,16:15:00,Afternoon,Tuesday Afternoon
2014-08-14 19:51:00,40.7929,-73.6928,Thursday,19,19:51:00,Evening,Thursday Evening
2014-09-25 19:23:00,40.7169,-74.0123,Thursday,19,19:23:00,Evening,Thursday Evening
2014-05-21 12:03:00,40.7105,-73.9476,Wednesday,12,12:03:00,Afternoon,Wednesday Afternoon
2014-08-05 08:28:00,40.7682,-73.9846,Tuesday,8,08:28:00,Morning,Tuesday Morning
2014-04-30 05:57:00,40.7375,-73.9853,Wednesday,5,05:57:00,Morning,Wednesday Morning
2014-09-19 20:54:00,40.6599,-73.9808,Friday,20,20:54:00,Evening,Friday Evening
2014-04-26 08:56:00,40.7175,-73.9934,Saturday,8,08:56:00,Morning,Saturday Morning
2014-06-26 07:32:00,40.7885,-73.9781,Thursday,7,07:32:00,Morning,Thursday Morning
2014-06-26 21:23:00,40.7346,-73.9983,Thursday,21,21:23:00,Night,Thursday Night
2014-05-29 23:01:00,40.7438,-74.0033,Thursday,23,23:01:00,Night,Thursday Night
2014-04-18 03:40:00,40.7629,-73.9717,Friday,3,03:40:00,Night,Friday Night
2014-04-08 17:55:00,40.707,-74.0084,Tuesday,17,17:55:00,Evening,Tuesday Evening
2014-09-19 06:15:00,40.72,-73.9837,Friday,6,06:15:00,Morning,Friday Morning
2014-08-22 18:19:00,40.7177,-74.0105,Friday,18,18:19:00,Evening,Friday Evening
2014-08-16 16:22:00,40.7527,-73.9934,Saturday,16,16:22:00,Afternoon,Saturday Afternoon
2014-04-18 14:42:00,40.7541,-73.9883,Friday,14,14:42:00,Afternoon,Friday Afternoon
2014-09-18 08:42:00,40.7199,-74.0003,Thursday,8,08:42:00,Morning,Thursday Morning
2014-06-26 14:57:00,40.7709,-73.866,Thursday,14,14:57:00,Afternoon,Thursday Afternoon
2014-09-22 21:54:00,40.7898,-73.9524,Monday,21,21:54:00,Night,Monday Night
2014-07-03 08:44:00,40.7515,-73.9938,Thursday,8,08:44:00,Morning,Thursday Morning
2014-09-05 15:34:00,40.7399,-74.0072,Friday,15,15:34:00,Afternoon,Friday Afternoon
2014-09-24 09:15:00,40.7779,-73.9632,Wednesday,9,09:15:00,Morning,Wednesday Morning
2014-05-23 21:06:00,40.7443,-73.9901,Friday,21,21:06:00,Night,Friday Night
2014-06-25 09:29:00,40.7455,-74.009,Wednesday,9,09:29:00,Morning,Wednesday Morning
2014-09-05 07:06:00,40.726,-73.9919,Friday,7,07:06:00,Morning,Friday Morning
2014-05-23 16:32:00,40.6951,-73.9956,Friday,16,16:32:00,Afternoon,Friday Afternoon
2014-07-22 19:39:00,40.7268,-73.9409,Tuesday,19,19:39:00,Evening,Tuesday Evening
2014-08-29 12:15:00,40.6438,-73.7833,Friday,12,12:15:00,Afternoon,Friday Afternoon
2014-08-11 09:17:00,40.7381,-73.9921,Monday,9,09:17:00,Morning,Monday Morning
2014-08-28 10:44:00,40.7597,-73.9085,Thursday,10,10:44:00,Morning,Thursday Morning
2014-09-18 18:43:00,40.756,-73.9701,Thursday,18,18:43:00,Evening,Thursday Evening
2014-05-17 15:51:00,40.7577,-74.0006,Saturday,15,15:51:00,Afternoon,Saturday Afternoon
2014-06-09 15:50:00,40.6877,-74.182,Monday,15,15:50:00,Afternoon,Monday Afternoon
2014-04-26 02:06:00,40.734,-74.0029,Saturday,2,02:06:00,Night,Saturday Night
2014-09-20 12:50:00,40.7599,-73.9725,Saturday,12,12:50:00,Afternoon,Saturday Afternoon
2014-04-11 09:35:00,40.802,-73.9615,Friday,9,09:35:00,Morning,Friday Morning
2014-09-28 12:43:00,40.7819,-73.9773,Sunday,12,12:43:00,Afternoon,Sunday Afternoon
2014-07-10 16:33:00,40.7339,-73.9992,Thursday,16,16:33:00,Afternoon,Thursday Afternoon
2014-09-03 13:47:00,40.7576,-73.9699,Wednesday,13,13:47:00,Afternoon,Wednesday Afternoon
2014-07-23 19:42:00,40.7646,-73.9716,Wednesday,19,19:42:00,Evening,Wednesday Evening
2014-09-26 10:34:00,40.7241,-73.8451,Friday,10,10:34:00,Morning,Friday Morning
2014-09-29 18:31:00,40.7305,-73.9807,Monday,18,18:31:00,Evening,Monday Evening
2014-06-26 06:15:00,40.7648,-73.9939,Thursday,6,06:15:00,Morning,Thursday Morning
2014-09-29 07:58:00,40.7347,-73.9944,Monday,7,07:58:00,Morning,Monday Morning
2014-05-11 15:10:00,40.6743,-74.0166,Sunday,15,15:10:00,Afternoon,Sunday Afternoon
2014-09-21 12:38:00,40.7173,-73.9521,Sunday,12,12:38:00,Afternoon,Sunday Afternoon
2014-05-10 16:22:00,40.7343,-74.0025,Saturday,16,16:22:00,Afternoon,Saturday Afternoon
2014-09-18 17:59:00,40.7373,-73.9986,Thursday,17,17:59:00,Evening,Thursday Evening
2014-05-22 08:11:00,40.7721,-73.9641,Thursday,8,08:11:00,Morning,Thursday Morning
2014-07-16 21:02:00,40.7333,-73.6822,Wednesday,21,21:02:00,Night,Wednesday Night
2014-06-06 03:06:00,40.6852,-73.9915,Friday,3,03:06:00,Night,Friday Night
2014-04-24 22:28:00,40.7417,-73.9897,Thursday,22,22:28:00,Night,Thursday Night
2014-08-16 21:37:00,40.7369,-73.9735,Saturday,21,21:37:00,Night,Saturday Night
2014-05-30 19:34:00,40.7534,-73.9823,Friday,19,19:34:00,Evening,Friday Evening
2014-05-01 12:10:00,40.7233,-73.8535,Thursday,12,12:10:00,Afternoon,Thursday Afternoon
2014-06-16 16:58:00,40.7192,-73.9974,Monday,16,16:58:00,Afternoon,Monday Afternoon
2014-07-28 16:00:00,40.7626,-73.9732,Monday,16,16:00:00,Afternoon,Monday Afternoon
2014-08-21 19:42:00,40.7097,-74.0062,Thursday,19,19:42:00,Evening,Thursday Evening
2014-09-15 19:57:00,40.6844,-73.992,Monday,19,19:57:00,Evening,Monday Evening
2014-09-24 06:35:00,40.7834,-73.9786,Wednesday,6,06:35:00,Morning,Wednesday Morning
2014-07-30 13:50:00,40.8408,-73.9422,Wednesday,13,13:50:00,Afternoon,Wednesday Afternoon
2014-06-27 08:38:00,40.7471,-73.9913,Friday,8,08:38:00,Morning,Friday Morning
2014-07-07 05:05:00,40.6599,-73.9568,Monday,5,05:05:00,Morning,Monday Morning
2014-09-09 14:18:00,40.724,-74.0094,Tuesday,14,14:18:00,Afternoon,Tuesday Afternoon
2014-08-07 08:08:00,40.76,-73.9963,Thursday,8,08:08:00,Morning,Thursday Morning
2014-08-21 10:02:00,40.7444,-73.9751,Thursday,10,10:02:00,Morning,Thursday Morning
2014-08-10 20:05:00,40.7194,-73.9922,Sunday,20,20:05:00,Evening,Sunday Evening
2014-05-10 11:39:00,40.7001,-73.9936,Saturday,11,11:39:00,Morning,Saturday Morning
2014-05-23 14:02:00,40.7245,-73.9933,Friday,14,14:02:00,Afternoon,Friday Afternoon
2014-06-19 11:53:00,40.7163,-74.0164,Thursday,11,11:53:00,Morning,Thursday Morning
2014-06-08 08:15:00,40.7284,-74.0025,Sunday,8,08:15:00,Morning,Sunday Morning
2014-09-19 18:00:00,40.7259,-74.0042,Friday,18,18:00:00,Evening,Friday Evening
2014-06-21 20:06:00,40.7429,-73.9907,Saturday,20,20:06:00,Evening,Saturday Evening
2014-08-05 18:51:00,40.7446,-74.0066,Tuesday,18,18:51:00,Evening,Tuesday Evening
2014-09-13 17:05:00,40.7788,-73.976,Saturday,17,17:05:00,Evening,Saturday Evening
2014-05-15 16:40:00,40.7541,-73.9741,Thursday,16,16:40:00,Afternoon,Thursday Afternoon
2014-08-08 15:39:00,40.7554,-73.9757,Friday,15,15:39:00,Afternoon,Friday Afternoon
2014-08-11 08:35:00,40.6949,-74.1771,Monday,8,08:35:00,Morning,Monday Morning
2014-08-07 14:05:00,40.8153,-73.9158,Thursday,14,14:05:00,Afternoon,Thursday Afternoon
2014-05-24 00:20:00,40.7379,-73.9806,Saturday,0,00:20:00,Night,Saturday Night
2014-08-09 22:19:00,40.6595,-73.9882,Saturday,22,22:19:00,Night,Saturday Night
2014-09-26 05:26:00,40.7849,-73.9769,Friday,5,05:26:00,Morning,Friday Morning
2014-07-09 06:53:00,40.7414,-73.9926,Wednesday,6,06:53:00,Morning,Wednesday Morning
2014-08-26 17:02:00,40.7029,-73.9894,Tuesday,17,17:02:00,Evening,Tuesday Evening
2014-06-30 07:11:00,40.735,-73.9918,Monday,7,07:11:00,Morning,Monday Morning
2014-09-10 04:41:00,40.7834,-73.9842,Wednesday,4,04:41:00,Night,Wednesday Night
2014-06-13 23:59:00,40.7245,-73.9405,Friday,23,23:59:00,Night,Friday Night
2014-07-02 16:24:00,40.7712,-73.9559,Wednesday,16,16:24:00,Afternoon,Wednesday Afternoon
2014-06-17 19:49:00,40.7064,-74.0091,Tuesday,19,19:49:00,Evening,Tuesday Evening
2014-06-09 18:04:00,40.7273,-74.0074,Monday,18,18:04:00,Evening,Monday Evening
2014-07-16 13:47:00,40.7308,-74.0091,Wednesday,13,13:47:00,Afternoon,Wednesday Afternoon
2014-08-29 18:22:00,40.7658,-73.9687,Friday,18,18:22:00,Evening,Friday Evening
2014-08-06 22:15:00,40.7389,-73.9943,Wednesday,22,22:15:00,Night,Wednesday Night
2014-09-15 18:48:00,40.7151,-74.0127,Monday,18,18:48:00,Evening,Monday Evening
2014-09-16 00:29:00,40.7657,-73.982,Tuesday,0,00:29:00,Night,Tuesday Night
2014-06-01 06:12:00,40.7586,-73.987,Sunday,6,06:12:00,Morning,Sunday Morning
2014-06-19 16:00:00,40.7551,-73.9713,Thursday,16,16:00:00,Afternoon,Thursday Afternoon
2014-05-08 05:12:00,40.7795,-73.9739,Thursday,5,05:12:00,Morning,Thursday Morning
2014-07-14 23:12:00,40.6731,-73.9897,Monday,23,23:12:00,Night,Monday Night
2014-05-22 22:05:00,40.7394,-73.9912,Thursday,22,22:05:00,Night,Thursday Night
2014-08-23 15:13:00,40.7958,-73.9742,Saturday,15,15:13:00,Afternoon,Saturday Afternoon
2014-04-20 11:42:00,40.7571,-73.9666,Sunday,11,11:42:00,Morning,Sunday Morning
2014-05-20 17:29:00,40.7805,-73.9462,Tuesday,17,17:29:00,Evening,Tuesday Evening
2014-08-20 14:44:00,40.7605,-74.0028,Wednesday,14,14:44:00,Afternoon,Wednesday Afternoon
2014-08-28 11:25:00,40.6653,-73.9852,Thursday,11,11:25:00,Morning,Thursday Morning
2014-09-06 10:45:00,40.6787,-74.0065,Saturday,10,10:45:00,Morning,Saturday Morning
2014-04-27 03:26:00,40.721,-73.9939,Sunday,3,03:26:00,Night,Sunday Night
2014-07-03 05:16:00,40.6863,-73.9853,Thursday,5,05:16:00,Morning,Thursday Morning
2014-08-21 18:03:00,40.7631,-73.9717,Thursday,18,18:03:00,Evening,Thursday Evening
2014-06-19 14:20:00,40.7491,-73.9841,Thursday,14,14:20:00,Afternoon,Thursday Afternoon
2014-07-07 18:17:00,40.7655,-73.9798,Monday,18,18:17:00,Evening,Monday Evening
2014-06-07 17:40:00,40.7297,-73.9974,Saturday,17,17:40:00,Evening,Saturday Evening
2014-05-28 18:05:00,40.7262,-74.0078,Wednesday,18,18:05:00,Evening,Wednesday Evening
2014-05-14 23:30:00,40.7445,-73.9906,Wednesday,23,23:30:00,Night,Wednesday Night
2014-06-22 05:57:00,40.7152,-74.0161,Sunday,5,05:57:00,Morning,Sunday Morning
2014-08-16 22:05:00,40.7412,-73.989,Saturday,22,22:05:00,Night,Saturday Night
2014-04-05 18:15:00,40.7343,-74.003,Saturday,18,18:15:00,Evening,Saturday Evening
2014-06-10 09:27:00,40.7706,-73.9855,Tuesday,9,09:27:00,Morning,Tuesday Morning
2014-09-18 11:39:00,40.7334,-73.9955,Thursday,11,11:39:00,Morning,Thursday Morning
2014-05-23 19:57:00,40.7494,-73.9921,Friday,19,19:57:00,Evening,Friday Evening
2014-09-30 20:31:00,40.7572,-73.9835,Tuesday,20,20:31:00,Evening,Tuesday Evening
2014-07-31 22:12:00,40.7275,-73.9935,Thursday,22,22:12:00,Night,Thursday Night
2014-04-05 12:21:00,40.7328,-73.9959,Saturday,12,12:21:00,Afternoon,Saturday Afternoon
2014-09-20 16:29:00,40.7436,-73.9924,Saturday,16,16:29:00,Afternoon,Saturday Afternoon
2014-07-09 19:48:00,40.7611,-73.9732,Wednesday,19,19:48:00,Evening,Wednesday Evening
2014-09-23 22:51:00,40.7257,-73.9948,Tuesday,22,22:51:00,Night,Tuesday Night
2014-04-29 13:00:00,40.7653,-73.9716,Tuesday,13,13:00:00,Afternoon,Tuesday Afternoon
2014-08-03 20:35:00,40.7172,-73.9987,Sunday,20,20:35:00,Evening,Sunday Evening
2014-09-15 19:07:00,40.7563,-73.9744,Monday,19,19:07:00,Evening,Monday Evening
2014-07-11 22:40:00,40.809,-74.0767,Friday,22,22:40:00,Night,Friday Night
2014-05-25 13:52:00,40.7819,-73.9718,Sunday,13,13:52:00,Afternoon,Sunday Afternoon
2014-09-14 11:03:00,40.7844,-73.9703,Sunday,11,11:03:00,Morning,Sunday Morning
2014-08-15 14:20:00,40.7524,-73.9879,Friday,14,14:20:00,Afternoon,Friday Afternoon
2014-08-27 10:29:00,40.7178,-73.9576,Wednesday,10,10:29:00,Morning,Wednesday Morning
2014-04-15 21:58:00,40.7385,-73.9857,Tuesday,21,21:58:00,Night,Tuesday Night
2014-08-19 20:12:00,40.7512,-73.9874,Tuesday,20,20:12:00,Evening,Tuesday Evening
2014-08-09 16:33:00,40.7479,-74.0046,Saturday,16,16:33:00,Afternoon,Saturday Afternoon
2014-09-05 19:51:00,40.7484,-73.9778,Friday,19,19:51:00,Evening,Friday Evening
2014-09-13 21:28:00,40.7327,-73.8637,Saturday,21,21:28:00,Night,Saturday Night
2014-04-13 22:14:00,40.7823,-73.9791,Sunday,22,22:14:00,Night,Sunday Night
2014-08-03 23:29:00,40.7775,-73.9794,Sunday,23,23:29:00,Night,Sunday Night
2014-08-02 18:31:00,40.7495,-73.9835,Saturday,18,18:31:00,Evening,Saturday Evening
2014-07-31 14:43:00,40.739,-73.9954,Thursday,14,14:43:00,Afternoon,Thursday Afternoon
2014-05-29 16:47:00,40.7078,-74.0068,Thursday,16,16:47:00,Afternoon,Thursday Afternoon
2014-04-26 14:47:00,40.7206,-74.0085,Saturday,14,14:47:00,Afternoon,Saturday Afternoon
2014-05-12 16:27:00,40.7263,-73.9994,Monday,16,16:27:00,Afternoon,Monday Afternoon
2014-05-29 14:30:00,40.751,-73.9742,Thursday,14,14:30:00,Afternoon,Thursday Afternoon
2014-08-06 16:32:00,40.7521,-73.9819,Wednesday,16,16:32:00,Afternoon,Wednesday Afternoon
